id,name,phone,review_count,avg_rating,categories,longitude,latitude,address1,address2,zip,city,state
mugi-flushing,Mugi,7188868328,28,4,Bakeries,,,43-65 Kissena Blvd,,11355,Flushing,NY
mulan-flushing,Mulan,7188868526,93,3,"Chinese, Asian Fusion",,,136-17 39th Ave,2nd Fl,11354,Flushing,NY
peking-duck-house-queens-3,Peking Duck House,7188868528,16,3,Chinese,,,37-02 Prince St,,11354,Queens,NY
blvd-bakery-and-cafe-flushing,Blvd Bakery & Cafe,7188868618,5,4,Food,,,144-06 Northen Blvd,,11354,Flushing,NY
kang-ho-dong-baekjeong-flushing,Kang Ho Dong Baekjeong,7188868645,166,4,"Korean, Barbeque",,,152-12 Northern Blvd,,11354,Flushing,NY
yu-sushi-bar-flushing,Yu Sushi Bar,7188868668,23,4,"Japanese, Sushi Bars",,,133-44 37th Ave,,11354,Flushing,NY
fm-dessert-flushing,FM Dessert,7188868765,24,3.5,Desserts,,,140-08 Holly Ave,,11355,Flushing,NY
main-street-imperial-taiwanese-gourmet-flushing,Main Street Imperial Taiwanese Gourmet,7188868788,133,4,Taiwanese,,,5914 Main St,,11355,Flushing,NY
new-northeast-chinese-restaurant-college-point,New Northeast Chinese Restaurant,7188868839,9,4.5,Chinese,,,2013 College Point Blvd,,11356,College Point,NY
canaan-restaurant-queens,Canaan Restaurant,7188868844,11,3.5,Asian Fusion,,,1456 College Point Blvd,,11356,Queens,NY
excellent-thai-flushing,Excellent Thai,7188868972,32,3,"Thai, Chinese, Burmese",,,3650 Main St,,11354,Flushing,NY
han-woo-chon-flushing,Han Woo Chon,7188869292,5,4.5,"Chinese, Korean",,,142-34 Roosevelt Ave,,11354,Flushing,NY
river-japanese-cuisine-flushing,River Japanese Cuisine,7188869880,84,3,"Japanese, Sushi Bars",,,37-18 Main St,Lower Level,11354,Flushing,NY
taous-restobar-lounge-brooklyn,Taous Restobar-Lounge,7188875880,10,2.5,"Dance Clubs, Lounges",,,1814 Coney Island Ave,,11230,Brooklyn,NY
maple-garden-flushing,Maple Garden,7188880011,16,3,Chinese,,,4209 Main St,,11355,Flushing,NY
home-chef-ny-new-york,Home Chef NY,7188880038,1,4,"Japanese, Chinese",,,42-05 162nd St,Flushing,11358,New York,NY
hunan-kitchen-of-grand-sichuan-flushing,Hunan Kitchen of Grand Sichuan,7188880553,140,4,Chinese,,,42-47 Main St,,11355,Flushing,NY
dip-dip-hot-pot-flushing,Dip Dip Hot Pot,7188880711,26,3.5,Szechuan,,,135-21A 37th Ave,,11354,Flushing,NY
new-york-kim-bob-nara-flushing,New York Kim-bob Nara,7188880787,13,4,Specialty Food,,,150-44 Northern Blvd,,11354,Flushing,NY
seventh-mansion-ktv-flushing,Seventh Mansion KTV,7188880831,14,2.5,Venues & Event Spaces,,,40-33 Main St,2nd Fl,11355,Flushing,NY
feng-mao-queens,Feng Mao,7188880997,7,2,"Korean, Chinese",,,136-88 Roosevelt Ave,,11354,Queens,NY
myung-san-flushing-3,Myung San,7188881245,6,4.5,Korean,,,162-21 Depot Rd,,11358,Flushing,NY
iris-tea-and-bakery-flushing,Iris Tea & Bakery,7188881633,90,3.5,Bakeries,,,3907 Prince St,Ste 1 J,11354,Flushing,NY
a-taste-of-shanghai-flushing,A Taste of Shanghai,7188881636,106,3.5,Shanghainese,,,39-07 Prince St,Ste 1A,11354,Flushing,NY
qq-cafe-and-bakery-flushing,QQ Cafe & Bakery,7188881990,16,3.5,Taiwanese,,,4257 Main St,,11355,Flushing,NY
grandmas-dim-sum-flushing,Grandma's Dim Sum,7188883326,44,2,"Dim Sum, Cantonese",,,40-24 College Point Blvd,Store B-O,11354,Flushing,NY
biang-flushing,Biang,7188887713,346,3.5,Chinese,,,41-10 Main St,,11355,Flushing,NY
ga-hwa-restaurant-queens,Ga Hwa Restaurant,7188887734,22,3.5,Korean,,,189 08 Northern Blvd,,11358,Queens,NY
wan-chai-seafood-restaurant-flushing,Wan Chai Seafood Restaurant,7188887770,7,3.5,"Cantonese, Seafood",,,135-11 40th Rd,,11354,Flushing,NY
lucky-bakery-flushing,Lucky Bakery,7188887771,6,4,Bakeries,,,4435 Kissena Blvd.,,11355,Flushing,NY
east-manor-flushing,East Manor,7188888998,180,2.5,"Dim Sum, Buffets",,,4645 Kissena Blvd,,11355,Flushing,NY
caffebene-queens-2,Caffebene,7188889250,123,3.5,"Coffee & Tea, Gelato, Cafes",,,158-14 Northern Blvd,,11358,Queens,NY
sifu-chio-flushing,Sifu Chio,7188889295,120,4,Cantonese,,,40-09 Prince St,,11354,Flushing,NY
forest-house-deli-flushing,Forest House Deli,7188889779,7,3,Delis,,,4112 College Point Blvd,,11355,Flushing,NY
euroazia-cafe-brooklyn,Euroazia Cafe,7188910008,4,4,"Cafes, Breakfast & Brunch, Russian",,,602 Brighton Beach Ave,,11235,Brooklyn,NY
peking-sun-kitchen-brooklyn,Peking Sun Kitchen,7188910391,1,3,Restaurants,,,3790 Nostrand Avenue,,11235,Brooklyn,NY
atlantic-grill-brooklyn,Atlantic Grill,7188911177,4,5,Russian,,,198 Neptune Ave,,11235,Brooklyn,NY
jay-and-lloyds-kosher-deli-and-family-restaurant-brooklyn,Jay & Lloyd's Kosher Deli & Family Restaurant,7188915298,58,4,"Delis, Caterers",,,2718 Avenue U,,11229,Brooklyn,NY
ocean-style-brooklyn,Ocean Style,7188915888,10,4.5,"Japanese, Sushi Bars",,,2971 Ocean Ave,,11235,Brooklyn,NY
osaka-japanese-restaurant-brooklyn-2,Osaka Japanese Restaurant,7188916200,22,3.5,Japanese,,,2805 Ave U,,11229,Brooklyn,NY
new-star-brooklyn,New Star,7188916868,1,5,Chinese,,,2212 Avenue X,,11235,Brooklyn,NY
chinatown-restaurant-brooklyn,Chinatown Restaurant,7188917762,8,3.5,Chinese,,,2306 Voorhies Avenue,,11235,Brooklyn,NY
oriental-chinese-restaurant-brooklyn,Oriental Chinese Restaurant,7188918563,1,2,Chinese,,,2901 Ocean Parkway,,11235,Brooklyn,NY
thai-basil-brooklyn,Thai Basil,7188918889,30,4,Thai,,,3682 Nostrand Ave,,11229,Brooklyn,NY
the-great-wall-restaurant-bronx,The Great Wall Restaurant,7188920256,3,4.5,Chinese,,,1179 Pugsley Ave,,10472,Bronx,NY
new-halal-chinese-restaurant-corporation-bronx,New Halal Chinese Restaurant Corporation,7188921567,1,5,Chinese,,,2023 Westchester Avenue,,10462,Bronx,NY
la-pentola-italian-pizzeria-bronx,La Pentola Italian Pizzeria,7188923442,14,3.5,"Pizza, Italian",,,2130 White Plains Rd,,10462,Bronx,NY
mama-maria-bronx,Mama Maria,7188923830,7,2.5,Italian,,,900 Morris Park Ave,,10462,Bronx,NY
giovannis-restaurant-and-pizzeria-bronx,Giovanni's Restaurant & Pizzeria,7188924340,20,3.5,Pizza,,,3209 Westchester Ave,,10461,Bronx,NY
fresh-taco-take-out-bronx,Fresh Taco Take Out,7188928681,1,3,Restaurants,,,1041 Morris Park Ave,,10461,Bronx,NY
dominos-pizza-bronx-24,Domino's Pizza,7188931777,5,1,"Chicken Wings, Pizza, Sandwiches",,,1468 Westchester Ave,,10472,Bronx,NY
dunkin-donuts-new-york-242,Dunkin Donuts,7188932090,1,2,Donuts,,,1650 Bruckner Blvd,,10473,New York,NY
fu-xing-chinese-resturant-bronx,Fu Xing Chinese Resturant,7188933200,3,3.5,Chinese,,,1270 Morrison Avenue,,10472,Bronx,NY
super-bowl-maspeth,Super Bowl,7188941234,6,3.5,Chinese,,,5560 60th St,,11378,Maspeth,NY
clinton-diner-and-bar-maspeth,Clinton Diner & Bar,7188943475,16,3.5,Diners,,,5626 Maspeth Ave,,11378,Maspeth,NY
old-joes-pizzeria-maspeth-11,Old Joe's Pizzeria,7188943661,13,3.5,Pizza,,,61-16 Flushing Ave,,11378,Maspeth,NY
osteria-italiana-maspeth,Osteria Italiana,7188944391,37,3.5,Italian,,,57-59 61st St,,11378,Maspeth,NY
thai-village-ridgewood,Thai Village,7188944404,63,3,Thai,,,881 Woodward Ave,,11385,Ridgewood,NY
the-new-maspeth-dinner-new-york,The New Maspeth Dinner,7188946923,3,2,"American (Traditional), Diners",,,65-35 Grand Ave,,11378,New York,NY
villa-erasmo-middle-village,Villa Erasmo,7188948191,35,2.5,Italian,,,69-61 Juniper Blvd,,11379,Middle Village,NY
888-wangs-kitchen-maspeth,888 Wangs Kitchen,7188948889,11,2,Chinese,,,6092 Flushing Ave,,11378,Maspeth,NY
sakura-7-maspeth,Sakura 7,7188949888,37,4,Japanese,,,65-54 Grand Ave,,11378,Maspeth,NY
chikurin-sushi-rego-park,Chikurin Sushi,7188962900,67,3,"Japanese, Sushi Bars",,,9709 64th Ave,,11374,Rego Park,NY
mado-japanese-restaurant-rego-park,Mado Japanese Restaurant,7188964000,33,3.5,"Japanese, Sushi Bars",,,9516A Queens Blvd,,11374,Rego Park,NY
king-david-kosher-restaurant-forest-hills,King David Kosher Restaurant,7188967686,5,2,American (New),,,10110 Queens Blvd,,11375,Forest Hills,NY
taco-king-forest-hills,Taco King,7188968100,64,4,Mexican,,,6405 108th St,,11375,Forest Hills,NY
panda-asian-bistro-rego-park,Panda Asian Bistro,7188968811,147,2.5,"Japanese, Sushi Bars",,,95-25 Queens Blvd,,11374,Rego Park,NY
asian-taste-forest-hills-6,Asian Taste,7188968881,24,4,Asian Fusion,,,10335 Queens Blvd,,11375,Forest Hills,NY
sake-sushi-flushing,Sake Sushi,7188970429,132,4,"Japanese, Sushi Bars",,,95-34 Queens Blvd,,11374,Flushing,NY
grill-house-new-york,Grill House,7188971575,4,4.5,American (Traditional),,,63-55 Wetherole St,,11374,New York,NY
tasty-and-co-rego-park,Tasty & Co,7188972288,22,3.5,"Bakeries, Chinese, Coffee & Tea",,,94-19 63rd Dr,,11374,Rego Park,NY
thai-pot-forest-hills,Thai Pot,7188973898,102,3.5,Thai,,,103-07 Queens Blvd,,11375,Forest Hills,NY
new-lian-fu-ying-chinese-restaurant-rego-park,New Lian Fu Ying Chinese Restaurant,7188975038,8,2,Chinese,,,97-09 Queens Blvd,,11374,Rego Park,NY
fan-shun-forest-hills,Fan Shun,7188977438,18,3.5,Chinese,,,6359 108th St,,11375,Forest Hills,NY
chifa-restaurant-jackson-heights,Chifa Restaurant,7188980108,40,3.5,"Chinese, Peruvian",,,73-20 Northern Blvd,,11372,Jackson Heights,NY
sawshack-jackson-heights-2,Sawshack,7188982768,31,4,Chinese,,,8422 37th Ave,,11372,Jackson Heights,NY
asian-chao-east-elmhurst,Asian Chao,7188986665,5,3,Chinese,,,La Guardia Airport,Central Terminal Building,11370,East Elmhurst,NY
yummy-yummy-chinese-restaurant-maspeth,Yummy Yummy Chinese Restaurant,7188987128,11,3.5,Chinese,,,5273 65th Place,,11378,Maspeth,NY
woks-chinese-cuisine-jackson-heights,Woks Chinese Cuisine,7188987861,6,2.5,Chinese,,,7921 37th Ave,,11372,Jackson Heights,NY
taste-good-malaysian-cuisine-elmhurst,Taste Good Malaysian Cuisine,7188988001,368,4,Malaysian,,,82-18 45th Ave,,11373,Elmhurst,NY
dorado-restaurant-elmhurst,Dorado Restaurant,7188988848,16,4,"Latin American, Szechuan",,,40-13 82nd St,,11373,Elmhurst,NY
china-delight-corona,China Delight,7188988855,1,1,Chinese,,,99-02 37th Ave,,11368,Corona,NY
sarku-japan-express-new-york,Sarku Japan Express,7188988898,6,2.5,"Japanese, Ethnic Food",,,3721 Junction Blvd,,11368,New York,NY
69-pizzeria-woodside,69 Pizzeria,7188988899,3,4,Pizza,,,4917 69th St,,11377,Woodside,NY
taste-of-china-maspeth,Taste of China,7188989500,15,4,Chinese,,,7100 Grand Ave,,11378,Maspeth,NY
subway-queens-15,Subway,7188990811,1,4,"Sandwiches, Fast Food",,,86-09 Roosevelt Ave,,11372,Queens,NY
kung-fu-tea-elmhurst,Kung Fu Tea,7188991189,81,3.5,Coffee & Tea,,,86-12 Justice Ave,,11373,Elmhurst,NY
tacos-al-suadero-jackson-heights-2,Tacos Al Suadero,7188992404,4,4.5,Mexican,,,87-21 Roosevelt Ave,,11372,Jackson Heights,NY
catinellas-pizza-corner-jackson-heights,Catinella's Pizza Corner,7188994103,3,4.5,Pizza,,,9502 37th Ave,,11372,Jackson Heights,NY
wendys-woodside,Wendy's,7188995300,14,2,"Fast Food, Burgers",,,6902 Northern Blvd,,11377,Woodside,NY
mamas-empanadas-elmhurst-4,Mama's Empanadas,7188998529,56,4,Latin American,,,76-17 Roosevelt Ave,,11372,Elmhurst,NY
patacon-pisao-elmhurst-3,Patacon Pisao,7188998922,166,4,Latin American,,,85-22 Grand Ave,,11373,Elmhurst,NY
sripraphai-thai-restaurant-woodside,SriPraPhai Thai Restaurant,7188999599,1467,4,"Thai, Bars",,,6413 39th Ave,,11377,Woodside,NY
melas-cafe-bronx,Melas Cafe,7189012181,2,3,Cafes,,,1735 Washington Ave,,10457,Bronx,NY
neerob-bronx,Neerob,7189047061,61,4.5,"Indian, Bangladeshi",,,2109 Starling Ave,,10462,Bronx,NY
cornerstone-of-medical-arts-center-hospital-fresh-meadows,CORNERSTONE OF MEDICAL ARTS CENTER HOSPITAL,7189066700,1,2,,,,15905 Union Tpke,,11366,Fresh Meadows,NY
whole-foods-market-brooklyn-2,Whole Foods Market,7189073622,163,4,"Specialty Food, Grocery, Coffee & Tea",,,214 3rd St,,11215,Brooklyn,NY
highbury-pub-new-york,Highbury Pub,7189081342,28,4,Pubs,,,1002 Cortelyou Rd,,11218,New York,NY
cafe-de-cupping-flushing,Cafe de Cupping,7189090777,133,4,"Coffee & Tea, Desserts",,,150-17 Northern Blvd,,11354,Flushing,NY
subway-bronx-58,Subway,7189162238,1,4,"Sandwiches, Fast Food",,,1957 Westchester Ave,,10462,Bronx,NY
quality-natural-foods-springfield,Quality Natural Foods,7189178928,1,4,Sandwiches,,,230-59 International Airport Center,,11413,Springfield,NY
dunkin-donuts-bronx-11,Dunkin' Donuts,7189181235,2,3.5,Donuts,,,1285 Castle Hill Ave,,10462,Bronx,NY
patricias-of-tremont-bronx,Patricia's of Tremont,7189181800,81,3.5,"Pizza, Italian",,,3883 E Tremont Ave,,10465,Bronx,NY
towers-cafe-new-york-2,Towers Cafe,7189185120,2,2,American (New),,,1400 Phelam Pkwy S,Bldg 4,10461,New York,NY
arth-aljanatain-bronx,Arth Aljanatain,7189189191,7,3.5,Middle Eastern,,,700 Rhinelander Ave,,10462,Bronx,NY
jin-guang-house-brooklyn,Jin Guang House,7189190095,5,3,Restaurants,,,1086 Dekalb Avenue,,11221,Brooklyn,NY
kalina-restaurant-brooklyn,Kalina Restaurant,7189191111,4,4.5,Latin American,,,1476 Broadway,,11221,Brooklyn,NY
crown-fried-chicken-brooklyn-48,Crown Fried Chicken,7189191700,3,2.5,Fast Food,,,235 Ralph Ave,,11233,Brooklyn,NY
crown-fried-chicken-brooklyn-3,Crown Fried Chicken,7189191772,2,2.5,Chicken Wings,,,1324 Broadway,,11221,Brooklyn,NY
little-caesars-brooklyn,Little Caesars,7189191911,4,2.5,Pizza,,,1491 Broadway,,11221,Brooklyn,NY
beijing-house-brooklyn,Beijing House,7189193888,7,4,Chinese,,,553 Wilson Ave,,11207,Brooklyn,NY
empire-taco-restaurant-new-york,Empire Taco Restaurant,7189194762,2,3,"Tex-Mex, Mexican, Chinese",,,617 Wilson Ave,,11207,New York,NY
liu-garden-bushwick,Liu Garden,7189196067,2,3,"Thai, Chinese",,,560 Wilson Ave,,11207,Bushwick,NY
egg-roll-brooklyn,Egg Roll,7189199888,1,5,Szechuan,,,1772 Broadway,,11207,Brooklyn,NY
bay-ridge-diner-brooklyn,Bay Ridge Diner,7189210266,41,3.5,American (Traditional),,,8017 5th Ave,,11209,Brooklyn,NY
indigo-murphys-brooklyn,Indigo Murphy's,7189211013,2,3.5,"Sports Bars, Pubs",,,7102 Fort Hamilton Pkwy,,11228,Brooklyn,NY
beit-jeddo-restaurant-and-hookah-lounge-brooklyn,Beit Jeddo Restaurant and Hookah Lounge,7189211120,4,4,Middle Eastern,,,6917 5th Ave,2nd flr,11209,Brooklyn,NY
twenty3-supper-club-brooklyn,Twenty3 Supper Club,7189212323,82,4,"American (New), Lounges",,,8915 5th Ave,,11209,Brooklyn,NY
taqueria-el-puente-brooklyn,Taqueria El Puente,7189212580,30,4.5,Mexican,,,9300 5th Ave,,11209,Brooklyn,NY
coszcal-de-allende-brooklyn,Coszcal De Allende,7189213523,9,4.5,"Mexican, Tex-Mex",,,6824 3rd Ave,,11220,Brooklyn,NY
spring-garden-brooklyn-4,Spring Garden,7189215252,1,5,Chinese,,,8706 5th Ave,,11209,Brooklyn,NY
win-hing-brooklyn,Win Hing,7189215926,10,3,Chinese,,,9816 4th Ave,,11209,Brooklyn,NY
new-may-may-bakery-brooklyn,New May May Bakery,7189217193,9,4.5,Bakeries,,,6302 11th Ave,,11219,Brooklyn,NY
grotto-bay-ridge,Grotto,7189219100,1,5,Italian,,,8901 3rd Ave,,11209,Bay Ridge,NY
five-guys-burgers-and-fries-brooklyn-2,Five Guys Burgers and Fries,7189219380,78,3.5,"Burgers, Fast Food",,,8510 5th Ave,,11209,Brooklyn,NY
fu-lai-kitchen-brooklyn,Fu Lai Kitchen,7189219492,3,3.5,Chinese,,,6815 3rd Avenue,,11220,Brooklyn,NY
pashazade-bay-ridge,Pashazade,7189219700,25,4.5,Turkish,,,7026 3rd Ave,,11209,Bay Ridge,NY
sal-and-paul-pizzeria-brooklyn,Sal and Paul Pizzeria,7189220550,10,5,Pizza,,,1686 Pitkin Ave,,11212,Brooklyn,NY
mannas-restaurant-brooklyn,Mannas Restaurant,7189222744,7,3.5,"American (New), Buffets",,,478 Rockaway Ave,,11212,Brooklyn,NY
ani-sushi-bar-brooklyn,Ani Sushi Bar,7189231800,109,3.5,Sushi Bars,,,142 Montague St,Fl 2,11201,Brooklyn,NY
pok-pok-ny-new-york-2,Pok Pok NY,7189239322,127,3.5,Thai,,,117 Columbia St,,11231,New York,NY
yummy-yummy-chinese-restaurant-brooklyn-2,Yummy Yummy Chinese Restaurant,7189272900,2,5,Restaurants,,,1349 Rockaway Parkway,,11236,Brooklyn,NY
los-amigos-coffee-shop-brooklyn,Los Amigos Coffee Shop,7189279302,2,4.5,Delis,,,444 Mother Gaston Blvd,,11212,Brooklyn,NY
subway-brooklyn-96,Subway,7189283927,3,1.5,"Fast Food, Sandwiches",,,1001 Brighton Beach Ave,,11235,Brooklyn,NY
lea-brooklyn,Lea,7189287100,93,3.5,"Italian, Pizza",,,1022 Cortelyou Rd,,11218,Brooklyn,NY
gallery-bar-brooklyn,Gallery Bar,7189287466,36,3.5,American (New),,,1056 Broadway,,11221,Brooklyn,NY
akaru-brooklyn,Akaru,7189287688,47,4.5,Sushi Bars,,,201 Wyckoff Ave,,11237,Brooklyn,NY
the-v-spot-brooklyn-3,The V-SPOT,7189288778,346,3.5,"Vegetarian, Vegan, Latin American",,,156 5th Ave,,11217,Brooklyn,NY
joes-pizza-bronx-3,Joe's Pizza,7189313145,12,4,Pizza,,,3009A Middletown Rd,,10461,Bronx,NY
the-china-wok-bronx,The China Wok,7189313333,10,2,Chinese,,,1486 Williamsbridge Road,,10461,Bronx,NY
mr-pizza-bronx,Mr-Pizza,7189313822,8,4,Pizza,,,1448 E Ave,,10462,Bronx,NY
crown-fried-chicken-bronx-8,Crown Fried Chicken,7189317875,2,4.5,Fast Food,,,766 Castle Hill Ave,,10473,Bronx,NY
johns-diner-bronx,John's Diner,7189319402,7,4,"Coffee & Tea, Diners",,,1786 Westchester Ave,,10472,Bronx,NY
yummy-taco-long-island-city,Yummy Taco,7189320002,42,3,Mexican,,,48-14 Broadway,Newtown Rd,11106,Long Island City,NY
sum-fung-woodside,Sum Fung,7189320411,7,3,Chinese,,,5401 Northern Blvd,,11377,Woodside,NY
enthaice-thai-kitchen-astoria,Enthaice Thai Kitchen,7189321111,224,4.5,Thai,,,33-20 31st Ave,,11106,Astoria,NY
michael-angelos-pizza-astoria,Michael Angelo's Pizza,7189322096,111,4,Pizza,,,2911 23rd Ave,,11105,Astoria,NY
aliada-restaurant-astoria,Aliada Restaurant,7189322240,167,4,"Greek, Mediterranean",,,29-19 Broadway,,11106,Astoria,NY
kopiaste-taverna-astoria,Kopiaste Taverna,7189323220,31,4.5,"Mediterranean, Bars, Seafood",,,23-15 31st St,,11105,Astoria,NY
pita-house-astoria,Pita House,7189328282,174,4,"Middle Eastern, Mediterranean, Halal",,,25-15 30th Ave,,11102,Astoria,NY
stamatis-restaurant-astoria,Stamatis Restaurant,7189328596,157,4,"Greek, Mediterranean",,,2909 23rd Ave,,11105,Astoria,NY
benjamas-taste-of-thai-astoria,Benjamas Taste of Thai,7189328826,32,3.5,Thai,,,34-16 Broadway,,11106,Astoria,NY
chubby-burgers-and-chicken-new-york-2,Chubby Burgers & Chicken,7189328855,7,5,Fast Food,,,2701 21st St,,11106,New York,NY
carvel-bronx,Carvel,7189332402,1,4,Ice Cream & Frozen Yogurt,,,2472 Webster Avenue,,10458,Bronx,NY
corkys-restaurant-bronx,Corky's Restaurant,7189332484,6,3,Restaurants,,,2558 Grand Concourse,,10458,Bronx,NY
wai-kang-restaurant-new-york,Wai Kang Restaurant,7189332797,2,3.5,Chinese,,,39 Bedford Park Blvd,,10468,New York,NY
umai-fusion-bronx,Umai Fusion,7189333268,51,3.5,"Sushi Bars, Asian Fusion",,,2330 Arthur Ave,,10458,Bronx,NY
jerome-pizza-bronx,Jerome Pizza,7189333455,19,4,Pizza,,,21 Bedford Park Blvd E,,10468,Bronx,NY
giovanni-bronx,Giovanni,7189334141,36,3.5,"Pizza, Italian",,,2343 Arthur Ave,,10458,Bronx,NY
cafe-tabu-brooklyn,Cafe Tabu,7189340177,31,3.5,Hookah Bars,,,2205 Ave X,,11235,Brooklyn,NY
blockbuster-video-brooklyn-11,Blockbuster Video,7189340400,2,4,Videos & Video Game Rental,,,3752 Nostrand Ave,,11235,Brooklyn,NY
aziza-7-brooklyn,Aziza 7,7189340717,18,3.5,"Russian, Uzbek",,,2113 Ave Z,,11235,Brooklyn,NY
seaport-buffet-brooklyn,Seaport Buffet,7189343388,58,3,"Buffets, Chinese",,,2027 Emmons Ave,,11235,Brooklyn,NY
shinjuku-brooklyn,Shinjuku,7189344273,3,4,Japanese,,,1119 Brighton Beach Ave,,11235,Brooklyn,NY
top-taco-and-top-china-brooklyn,Top Taco and Top China,7189347751,8,3.5,Chinese,,,1654 Sheepshead Bay Road,,11235,Brooklyn,NY
boardwalk-billiards-brooklyn,Boardwalk Billiards,7189347777,8,3,Pool Halls,,,3200 Coney Island Ave,,11235,Brooklyn,NY
black-forest-brooklyn-brooklyn,Black Forest Brooklyn,7189350300,78,3.5,German,,,733 Fulton St,,11217,Brooklyn,NY
kiku-brooklyn-2,Kiku,7189351166,10,3,"Sushi Bars, Japanese",,,170 Smith St,,11201,Brooklyn,NY
french-louie-boerum-hill,French Louie,7189351200,62,3.5,French,,,320 Atlantic Ave,,11201,Boerum Hill,NY
mitoushi-sushi-brooklyn-2,Mitoushi Sushi,7189351600,114,4,"Sushi Bars, Japanese",,,177 Atlantic Ave,,11201,Brooklyn,NY
red-star-sandwich-shop-boerum-hill,Red Star Sandwich Shop,7189351999,49,4,"Sandwiches, Salad",,,176 Smith St,,11201,Boerum Hill,NY
chengs-chinese-take-out-kitchen-brooklyn,Cheng's Chinese Take Out Kitchen,7189359110,1,3,Chinese,,,52 Lorraine Street,,11231,Brooklyn,NY
dorian-cafe-long-island-city,Dorian Cafe,7189371120,91,3,Cafes,,,10-01 50th Ave,,11101,Long Island City,NY
brooks-1890-restaurant-long-island-city-2,Brooks 1890 Restaurant,7189371890,30,2.5,American (Traditional),,,24-28 Jaskson Ave,,11101,Long Island City,NY
testaccio-ristorante-long-island-city-26,Testaccio Ristorante,7189372900,179,3.5,Italian,,,47-30 Vernon Blvd,,11101,Long Island City,NY
dolci-paradise-woodside,Dolci Paradise,7189373410,1,4,Bakeries,,,4807 45th St,,11377,Woodside,NY
blue-chips-sunnyside,Blue Chips,7189373485,122,3.5,Mexican,,,4215 Queens Blvd,,11104,Sunnyside,NY
arepas-cafe-astoria,Arepas Cafe,7189373835,483,4,"Venezuelan, Spanish",,,33-07 36th Ave,,11106,Astoria,NY
peteys-burger-long-island-city,Petey's Burger,7189374040,115,3.5,Burgers,,,46-46 Vernon Blvd,,11101,Long Island City,NY
parador-caleno-woodside,Parador Caleno,7189376700,4,4.5,Latin American,,,4507 47th Ave,,11377,Woodside,NY
show-palace-new-york,Show Palace,7189376969,12,2.5,"Adult Entertainment, Dance Clubs",,,42-50 21st St,,11101,New York,NY
new-halal-kitchen-long-island-city,New Halal Kitchen,7189377106,1,3,Halal,,,3944 21st St,,11101,Long Island City,NY
alewife-nyc-long-island-city-2,Alewife NYC,7189377494,230,3.5,"Bars, American (New), Venues & Event Spaces",,,5-14 51st Ave,,11101,Long Island City,NY
griddle-cafe-deli-long-island-city,Griddle Cafe Deli,7189377947,3,3,"American (New), Burgers, Sandwiches",,,30-18 Hunters Point Ave,,11101,Long Island City,NY
cannelle-patisserie-long-island-city-3,Cannelle Patisserie,7189378500,19,4.5,"Bakeries, Desserts",,,5-11 47th Ave,,11101,Long Island City,NY
kaz-an-nou-brooklyn,Kaz An Nou,7189383235,367,4.5,"Caribbean, French",,,53 6th Ave,,11217,Brooklyn,NY
elegantly-iced-custom-cake-designs-brooklyn,Elegantly Iced Custom Cake Designs,7189389062,17,5,"Desserts, Bridal",,,102 President St,,11231,Brooklyn,NY
jeun-ju-korean-restaurant-queens,Jeun Ju Korean Restaurant,7189390434,2,4,Korean,,,40-11 150 St,,11354,Queens,NY
lotus-pad-flushing-2,Lotus Pad,7189390925,22,3.5,Chinese,,,25-25 Parsons Blvd,,11354,Flushing,NY
buddha-bodai-flushing,Buddha Bodai,7189391188,83,4,"Vegetarian, Dim Sum",,,4296 Main St,,11355,Flushing,NY
chang-bai-restaurant-flushing,Chang Bai Restaurant,7189391239,2,3.5,Korean,,,36 12 Union St,,11354,Flushing,NY
kalamaki-nyc-flushing,Kalamaki NYC,7189391616,23,4,"Mediterranean, Greek",,,2906 172nd St,,11358,Flushing,NY
anderson-cake-bakery-flushing-2,Anderson Cake Bakery,7189392110,6,2.5,"Korean, Bakeries",,,14901 41st Ave,,11355,Flushing,NY
sky-blue-karaoke-flushing,Sky Blue Karaoke,7189392222,31,3,Karaoke,,,13655 37th Ave,,11354,Flushing,NY
