"id","name","phone","0","0.0","categories","0.00000000","0.00000000","address1","address2","zip","city","state"
"tastys-diner-astoria","Tasty's Diner","7187778830","159","3.0","Diners","-73.90945762","40.77519827","33-04 Ditmars Blvd","","11105","Astoria","NY"
"okeanos-astoria","Okeanos","7187778844","84","3.0","Seafood, Greek","-73.90898900","40.77458950","35-02 Ditmars Blvd","","11105","Astoria","NY"
"golden-piggy-flushing","Golden Piggy","7187779292","22","4.0","Korean","-73.76820100","40.75892100","45-53 Bell Blvd","","11361","Flushing","NY"
"wingstop-astoria-96","Wingstop","7187779464","113","3.0","Chicken Wings, American (New)","-73.91762250","40.76101150","31-14 Steinway St","","11103","Astoria","NY"
"samba-grill-brazilian-rodizio-astoria","Samba Grill Brazilian Rodizio","7187779477","10","4.0","Brazilian, Barbeque","-73.91325820","40.77481620","29-17 23rd Ave","","11105","Astoria","NY"
"happy-life-fast-food-crown-heights","Happy Life Fast Food","7187780087","1","4.0","Chinese","-73.95071400","40.66419200","985 Nostrand Ave","","11225","Crown Heights","NY"
"lula-bagel-crown-heights","Lula Bagel","7187780581","52","3.5","Bagels","-73.95059630","40.67089440","816 Nostrand Ave","","11216","Crown Heights","NY"
"kam-long-kitchen-brooklyn","Kam Long Kitchen","7187781711","1","1.0","Restaurants","-73.92575840","40.66334150","1031 Rutland Road","","11212","Brooklyn","NY"
"china-king-brooklyn-5","China King","7187786392","2","3.5","Chinese","-73.92269000","40.67040500","1645 Saint Johns Pl","","11233","Brooklyn","NY"
"immaculee-bakery-ii-brooklyn","Immaculee Bakery II","7187787188","4","3.5","Bakeries","-73.95001400","40.65727600","1227 Nostrand Ave","","11225","Brooklyn","NY"
"ricks-stony-hill-restaurant-and-lounge-brooklyn","Rick's Stony Hill Restaurant & Lounge","7187787828","5","4.0","Beer, Wine & Spirits, American (New), Lounges","-73.93904574","40.67993983","1557 Fulton St","","11216","Brooklyn","NY"
"mcdonalds-brooklyn-55","McDonald's","7187788016","13","1.5","Fast Food, Burgers","-73.93979040","40.67986930","1531 Fulton St","","11213","Brooklyn","NY"
"new-garden-restaurant-brooklyn","New Garden Restaurant","7187788496","2","3.5","American (Traditional)","-73.93469520","40.66250123","850 E New York Ave","","11203","Brooklyn","NY"
"masago-bistro-brooklyn","Masago Bistro","7187788828","42","3.5","Japanese","-73.95047000","40.67238200","766 Nostrand Ave","","11216","Brooklyn","NY"
"weiside-woodside","Weiside","7187790088","14","2.5","Chinese","-73.90279110","40.74734720","60-21 39th Ave","","11377","Woodside","NY"
"cafe-d-antigua-jackson-heights","Cafe D'antigua","7187790128","2","4.5","Colombian","-73.88331030","40.75571520","84-16 Northern Blvd","","11372","Jackson Heights","NY"
"subway-new-york-161","Subway","7187790600","6","2.0","Sandwiches, Fast Food","-73.87715670","40.73719060","86-51 Broadway","","11373","New York","NY"
"homemade-taqueria-maspeth","Homemade Taqueria","7187790771","85","4.5","Mexican","-73.89213490","40.72785290","71-03 Grand Ave","","11378","Maspeth","NY"
"gyro-grill-rego-park","Gyro Grill","7187790900","73","3.5","Greek, Mediterranean","-73.86956020","40.72412110","63-02 Woodhaven Blvd","","11374","Rego Park","NY"
"lucky-chinese-restaurant-woodside","Lucky Chinese Restaurant","7187791350","8","4.0","Chinese","-73.89598630","40.73662070","5008 69th St","","11377","Woodside","NY"
"momentos-pizza-corona-2","Momentos Pizza","7187792026","1","5.0","Pizza","-73.86572860","40.74810720","4053 99th St","","11368","Corona","NY"
"au-bon-pain-elmhurst","Au Bon Pain","7187792033","6","3.0","Bakeries, Cafes","-73.88490540","40.74391310","7901 Broadway","","11373","Elmhurst","NY"
"la-gata-golosa-east-elmhurst","La Gata Golosa","7187792497","4","3.5","Fast Food, Spanish, Breakfast & Brunch","-73.87725200","40.76037400","91-09 31st Ave","","11369","East Elmhurst","NY"
"bakery-la-casa-de-los-antojitos-jackson-heights","Bakery La Casa de Los Antojitos","7187792949","5","4.5","Bakeries, Ice Cream & Frozen Yogurt","-73.88485100","40.74946220","81-08 37th Ave","","11372","Jackson Heights","NY"
"yeung-wah-maspeth","Yeung Wah","7187792996","2","3.0","Chinese","-73.89274030","40.72186150","5961 69th St","","11378","Maspeth","NY"
"great-wealth-chinese-restaurant-elmhurst","Great Wealth Chinese Restaurant","7187793330","6","2.5","Chinese","-73.88311280","40.74304900","81-25 Broadway","","11373","Elmhurst","NY"
"cheng-garden-jackson-heights","Cheng Garden","7187793626","1","2.0","Restaurants","-73.87327600","40.75660610","9422 Northern Boulevard","","11372","Jackson Heights","NY"
"encuentro-103-corona","Encuentro 103","7187794245","2","4.5","American (New), Latin American, Burgers, Sandwiches","-73.86374200","40.75245900","37-29 103rd St","","11368","Corona","NY"
"tanto-dulce-baking-elmhurst","Tanto Dulce Baking","7187794703","12","3.5","Bakeries, Coffee & Tea","-73.88705000","40.73001900","74-08 Grand Ave","","11373","Elmhurst","NY"
"martiniellos-pizzeria-jackson-heights","Martiniello's Pizzeria","7187794733","2","4.0","Pizza, Italian","-73.87087510","40.74884890","9506 Roosevelt Ave","","11372","Jackson Heights","NY"
"friends-corner-cafe-jackson-heights","Friends Corner Cafe","7187796777","9","4.0","Himalayan/Nepalese, Cafes","-73.89089480","40.74717870","74-17 Roosevelt Ave","","11372","Jackson Heights","NY"
"anthony-and-son-panini-shoppe-flushing-2","Anthony and Son Panini Shoppe","7187797266","28","4.5","Italian, Delis, Sandwiches","-73.89872620","40.72487090","56-34 66th St","","11378","Flushing","NY"
"al-araf-halal-fried-chicken-new-york","Al Araf Halal Fried Chicken","7187797375","3","3.5","Steakhouses, Burgers, Breakfast & Brunch","-73.88979890","40.74918350","76-03 37th Ave","","11372","New York","NY"
"popeyes-elmhurst","Popeyes","7187797728","13","3.0","Fast Food, Chicken Wings","-73.88406400","40.74726170","40-10 82nd St","","11373","Elmhurst","NY"
"charo-restaurant-3-corona","Charo Restaurant 3","7187797730","2","5.0","Latin American","-73.86533000","40.75314270","102-01 37ave","","11368","Corona","NY"
"la-gitana-two-corona","La Gitana Two","7187797797","1","4.0","Colombian, Bakeries","-73.85571200","40.75181800","11103 Roosevelt Ave","","11368","Corona","NY"
"el-globo-restaurante-corona","El Globo Restaurante","7187797898","3","4.0","Latin American","-73.86295430","40.74738240","42-13 102 St.","","11368","Corona","NY"
"playground-authentic-thai-cuisine-jackson-heights","Playground Authentic Thai Cuisine","7187797912","40","4.0","Karaoke, Thai, Bars","-73.89385330","40.74640290","71-30 Roosevelt Ave","","11377","Jackson Heights","NY"
"taqueria-coatzingo-jackson-heights-2","Taqueria Coatzingo","7187797930","21","3.5","Mexican","-73.88408690","40.74702090","40-18 82nd St","","11373","Jackson Heights","NY"
"black-thai-jackson-heights-4","Black Thai","7187798424","31","4.0","Thai","-73.88600920","40.75532530","8116 Northern Blvd","","11372","Jackson Heights","NY"
"asian-taste-86-elmhurst","Asian Taste 86","7187798686","20","3.5","Asian Fusion","-73.87862300","40.74175600","8610 Whitney Ave","","11373","Elmhurst","NY"
"rainhas-churrascaria-corona","Rainhas Churrascaria","7187798808","91","3.5","Brazilian, Steakhouses","-73.86067960","40.75823970","108-01 Northern Blvd","","11368","Corona","NY"
"burger-king-new-york-44","Burger King","7187820222","3","3.0","Fast Food","-73.94256500","40.70087020","736 Broadway","Brooklyn","11206","New York","NY"
"grand-golden-lion-restaurant-brooklyn","Grand Golden Lion Restaurant","7187820505","5","4.5","Chinese, Cuban","-73.94303900","40.70456300","87 Graham Ave","","11206","Brooklyn","NY"
"ramen-yebisu-new-york","Ramen Yebisu","7187821444","173","3.0","Japanese","-73.95946620","40.71780710","126 N 6th St","","11211","New York","NY"
"taj-kabab-king-brooklyn","Taj Kabab King","7187821722","142","3.5","Indian","-73.94914940","40.71096090","568 Grand St","","11211","Brooklyn","NY"
"amici-restaurant-and-cafe-brooklyn","Amici Restaurant & Cafe","7187821949","31","4.5","Coffee & Tea, Italian, Breakfast & Brunch","-73.94832600","40.71389200","622 Metropolitan Ave","","11211","Brooklyn","NY"
"singas-famous-pizza-brooklyn-5","Singas Famous Pizza","7187822100","23","3.0","Pizza","-73.95067820","40.71077500","512 Grand St","","11211","Brooklyn","NY"
"bistro-petit-brooklyn","Bistro Petit","7187822582","208","4.0","French","-73.96118720","40.71194230","170 S 3rd St","","11211","Brooklyn","NY"
"berry-park-brooklyn","Berry Park","7187822829","371","3.5","Pubs, American (New)","-73.95515800","40.72239700","4 Berry St","","11211","Brooklyn","NY"
"cubana-socÃ­al-brooklyn-2","Cubana Socíal","7187823334","250","4.0","Cuban, American (New)","-73.96160890","40.71903990","70 N 6th St","","11249","Brooklyn","NY"
"videology-brooklyn-2","Videology","7187823468","68","4.0","Bars, Gastropubs","-73.96193695","40.71385956","308 Bedford Ave","","11249","Brooklyn","NY"
"lake-trout-new-york","Lake Trout","7187823474","25","4.0","American (New), Seafood, Fast Food","-73.95783160","40.71146020","160 Havemeyer St","","11211","New York","NY"
"williams-and-bailey-brooklyn","Williams & Bailey","7187823500","68","4.0","Burgers, Sports Bars, Breakfast & Brunch","-73.95081990","40.71120100","507 Grand St","","11211","Brooklyn","NY"
"princesa-bakery-brooklyn-3","Princesa Bakery","7187823822","19","3.5","Bakeries","-73.94243410","40.70439120","94 Graham Ave","","11206","Brooklyn","NY"
"kelloggs-diner-brooklyn","Kellogg's Diner","7187824502","306","2.5","Diners","-73.95177500","40.71381800","518 Metropolitan Ave","","11211","Brooklyn","NY"
"roebling-pizza-brooklyn","Roebling Pizza","7187825042","55","4.0","Pizza","-73.96111300","40.70864110","326 Roebling St","","11211","Brooklyn","NY"
"new-fun-sing-brooklyn-2","New Fun Sing","7187826915","4","3.5","Chinese","-73.94350000","40.70189600","689 Broadway","","11206","Brooklyn","NY"
"pinkerton-wine-bar-brooklyn","Pinkerton Wine Bar","7187827171","59","4.0","Wine Bars","-73.95422330","40.71491760","263 N 6th St","","11211","Brooklyn","NY"
"kam-sing-brooklyn-2","Kam Sing","7187827596","1","4.0","Cantonese","-73.96125800","40.71429400","172 Grand St","","11211","Brooklyn","NY"
"nuovo-fiore-brooklyn","Nuovo Fiore","7187828222","269","4.0","Italian","-73.95786290","40.71290970","284 Grand St","","11211","Brooklyn","NY"
"sumo-japanese-restaurant-brooklyn","Sumo Japanese Restaurant","7187828400","52","3.0","Japanese","-73.95724185","40.71194910","139 Havemeyer St","","11211","Brooklyn","NY"
"the-drink-brooklyn","The Drink","7187828463","96","3.5","Bars","-73.94528870","40.71108660","228 Manhattan Ave","","11206","Brooklyn","NY"
"grand-ferry-tavern-brooklyn","Grand Ferry Tavern","7187828500","31","4.0","Cocktail Bars, Seafood, American (Traditional)","-73.96531770","40.71672610","229 Kent Ave","","11249","Brooklyn","NY"
"juniper-brooklyn-2","Juniper","7187828777","266","4.5","Burgers, American (Traditional)","-73.95900726","40.71894073","112 Berry St","","11211","Brooklyn","NY"
"monk-bar-and-pizzeria-brooklyn","Monk Bar & Pizzeria","7187828810","18","4.0","Pizza, Italian, Bars","-73.96649200","40.71449700","291 Kent Ave","","11211","Brooklyn","NY"
"cafe-argentino-brooklyn","Cafe Argentino","7187829477","99","3.5","Argentine, Steakhouses, Cafes","-73.95136300","40.71113200","499 Grand St","","11211","Brooklyn","NY"
"helios-brooklyn","Helios","7187830033","25","4.0","Greek, Mediterranean","-73.97517920","40.67987000","82 6th Ave","","11217","Brooklyn","NY"
"cafÃ©-regular-du-nord-brooklyn-3","Café Regular du Nord","7187830673","82","4.0","Coffee & Tea","-73.97545940","40.67513340","158 Berkeley Pl","","11217","Brooklyn","NY"
"chick-p-brooklyn","Chick P","7187831525","108","4.5","Falafel","-73.97430003","40.68063296","490 Bergen St","","11217","Brooklyn","NY"
"vicentes-bar-crown-heights","Vicente's Bar","7187831764","13","3.5","Hookah Bars, Mexican","-73.95642076","40.67545121","676 Franklin Ave","","11238","Crown Heights","NY"
"oshima-restaurant-brooklyn","Oshima Restaurant","7187831888","101","4.0","Japanese","-73.97334000","40.67716000","71 7th Ave","","11217","Brooklyn","NY"
"soco-brooklyn","SoCo","7187831936","822","4.0","Cajun/Creole, Barbeque, Soul Food","-73.96453500","40.69386600","509 Myrtle Ave","","11205","Brooklyn","NY"
"nahm-thai-kitchen-brooklyn","Nahm Thai Kitchen","7187831984","117","3.5","Thai","-73.98039200","40.67692900","194 5th Ave","","11217","Brooklyn","NY"
"luigi-pizzeria-brooklyn","Luigi Pizzeria","7187832430","131","4.5","Pizza","-73.96548897","40.68969950","326 Dekalb Ave","","11205","Brooklyn","NY"
"the-chocolate-room-new-york","The Chocolate Room","7187832900","6","5.0","Chocolatiers & Shops, Pop-up Shops","-73.97791350","40.68058730","82 5th Ave","","11217","New York","NY"
"dean-street-brooklyn","Dean Street","7187833326","141","3.5","Bars, Southern","-73.96514900","40.67977100","755 Dean St","","11238","Brooklyn","NY"
"nathans-famous-brooklyn-7","Nathan's Famous","7187833744","1","5.0","Hot Dogs","-73.96146297","40.69399439","569 Myrtle Ave","","11205","Brooklyn","NY"
"yan-z-cafe-brooklyn","Yan Z Cafe","7187833838","1","5.0","","-73.95659637","40.68719482","357 Franklin Ave","","11238","Brooklyn","NY"
"spirited-prospect-heights-4","Spirited","7187835700","1","4.0","Desserts, Cocktail Bars","-73.96844580","40.67927680","638 Bergen St","","11238","Prospect Heights","NY"
"mcdonalds-brooklyn-23","McDonald's","7187835766","8","2.5","Fast Food, Burgers","-73.96701200","40.68135450","840 Atlantic Ave","","11238","Brooklyn","NY"
"urban-vintage-brooklyn","Urban Vintage","7187836045","161","4.0","Coffee & Tea","-73.96284790","40.68810960","294 Grand Ave","","11238","Brooklyn","NY"
"marios-pizzeria-brooklyn-163","Mario's Pizzeria","7187836565","12","3.0","Pizza","-73.96648350","40.68689720","373 Waverly Ave","","11238","Brooklyn","NY"
"roma-pizza-brooklyn-2","Roma Pizza","7187837334","99","4.0","Pizza, Italian","-73.97503700","40.67460900","85 7th Ave","","11217","Brooklyn","NY"
"seattle-cafe-long-island-city","Seattle Cafe","7187840002","15","2.0","Sandwiches, American (New), Burgers","-73.93319750","40.74447980","3202 Queens Blvd","Ste A","11101","Long Island City","NY"
"cafe-picco-long-island-city-2","Cafe Picco","7187841464","9","4.0","Cafes","-73.92120200","40.75510250","4021 35th Ave","","11105","Long Island City","NY"
"skillmans-famous-pizza-and-coffee-shop-sunnyside","Skillman's Famous Pizza and Coffee Shop","7187841821","33","3.5","Pizza","-73.91776020","40.74629440","4606 Skillman Ave","","11104","Sunnyside","NY"
"dunkin-donuts-long-island-city-4","Dunkin' Donuts","7187842703","2","4.0","Donuts","-73.92535900","40.75549930","3530 36th St","","11106","Long Island City","NY"
"subway-long-island-city-11","Subway","7187843300","1","4.0","Sandwiches, Fast Food","-73.92910530","40.74475550","35-11 Queens Blvd","","11101","Long Island City","NY"
"friendly-pizza-restaurant-long-island-city","Friendly Pizza Restaurant","7187843505","1","5.0","Cuban, Pizza","-73.93645570","40.75952820","21-12 36th Ave","","11106","Long Island City","NY"
"resobox-long-island-city","RESOBOX","7187843680","20","4.5","Coffee & Tea, Cultural Center, Japanese","-73.93907400","40.75114640","41-26 27th St","","11101","Long Island City","NY"
"friendship-kitchen-long-island-city","Friendship Kitchen","7187843891","11","4.0","Chinese","-73.94239100","40.75629500","1205 40th Ave","","11101","Long Island City","NY"
"harmony-romanian-restaurant-sunnyside","Harmony Romanian Restaurant","7187844651","4","4.0","Mediterranean, Italian","-73.92526980","40.74409220","3925 Queens Blvd","","11104","Sunnyside","NY"
"the-baroness-bar-long-island-city","The Baroness Bar","7187845065","50","4.0","Wine Bars, Champagne Bars","-73.93992200","40.75169300","41-26 Crescent St","","11101","Long Island City","NY"
"mi-bolivia-sunnyside","Mi Bolivia","7187845111","30","3.5","Latin American","-73.91622790","40.74613940","44-10 48th Ave","","11104","Sunnyside","NY"
"daves-bagels-and-grill-sunnyside","Dave's Bagels & Grill","7187846222","52","3.5","Bagels, Breakfast & Brunch","-73.92082830","40.74298040","4320 Queens Blvd","","11104","Sunnyside","NY"
"boulevard-restaurant-long-island-city","Boulevard Restaurant","7187847045","5","4.0","Latin American","-73.94179320","40.75574330","1301 40th Ave","","11101","Long Island City","NY"
"papa-johns-sunnyside-2","Papa Johns","7187847272","1","4.0","Pizza","-73.92459000","40.73954600","40-12 Greenpoint Ave","","11104","Sunnyside","NY"
"meera-deli-long-island-city","Meera Deli","7187847963","2","3.5","Delis, Sandwiches","-73.94749700","40.74839700","1157 44th Dr","","11101","Long Island City","NY"
"five-star-banquet-and-restaurant-long-island-city-2","Five Star Banquet & Restaurant","7187848484","27","3.5","Indian, Pakistani, Venues & Event Spaces","-73.94586670","40.75091050","13-15 43rd Ave","","11101","Long Island City","NY"
"the-jar-woodside","The Jar","7187849616","10","4.0","Dive Bars, Beer Gardens, Pubs","-73.92014310","40.73917740","4506 48th Ave","","11377","Woodside","NY"
"puerto-colombia-jackson-heights","Puerto Colombia","7187855556","12","3.0","Seafood, Colombian","-73.88405310","40.75564160","8328 Northern Blvd","","11372","Jackson Heights","NY"
"got-empanadas-astoria","Got Empanadas?","7187860400","47","2.5","Latin American","-73.93044120","40.76087780","25-08 34th Ave","","11106","Astoria","NY"
"jassis-world-famous-deli-long-island-city","Jassi's World Famous Deli","7187862484","17","3.0","Delis","-73.94674900","40.74976600","4344 21st St","","11101","Long Island City","NY"
"sidetracks-restaurant-and-bar-sunnyside","Sidetracks Restaurant & Bar","7187863570","127","3.0","American (Traditional), Lounges","-73.91926700","40.74291280","45-08 Queens Blvd","","11104","Sunnyside","NY"
